"No.","Time","Source","Destination","Protocol","Length","Info"
"2777","9.273588","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","148","Application Data"
"2778","9.276605","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=237693 Ack=7048 Win=65280 Len=1380 [TCP PDU reassembled in 2791]"
"2779","9.276605","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=239073 Ack=7048 Win=65280 Len=1380 [TCP PDU reassembled in 2791]"
"2780","9.276605","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=240453 Ack=7048 Win=65280 Len=1380 [TCP PDU reassembled in 2791]"
"2781","9.276605","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=241833 Ack=7048 Win=65280 Len=1380 [TCP PDU reassembled in 2791]"
"2782","9.276605","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=243213 Ack=7048 Win=65280 Len=1380 [TCP PDU reassembled in 2791]"
"2783","9.276605","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=244593 Ack=7048 Win=65280 Len=1380 [TCP PDU reassembled in 2791]"
"2784","9.283482","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7048 Ack=117633 Win=4195072 Len=0"
"2785","9.283482","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7048 Ack=119013 Win=4195072 Len=0"
"2786","9.283482","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7048 Ack=120393 Win=4195072 Len=0"
"2787","9.283482","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","540","Application Data"
"2788","9.283482","2603:1030:807:14::43a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","86","443  >  63811 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 WS=256 SACK_PERM"
"2789","9.283482","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=123153 Win=4195072 Len=0"
"2790","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=245973 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2791]"
"2791","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","1454","Application Data, Application Data"
"2792","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=248733 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2793","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=250113 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2794","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=251493 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2795","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=252873 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2796","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=254253 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2797","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=255633 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2798","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=257013 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2799","9.283912","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=258393 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2800","9.284320","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2603:1030:807:14::43a","TCP","74","63811  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2801","9.286707","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2603:1030:807:14::43a","TLSv1.2","290","Client Hello (SNI=tas01.cwsapp.update.microsoft.com)"
"2802","9.286821","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=124533 Win=4195072 Len=0"
"2803","9.286821","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=125913 Win=4195072 Len=0"
"2804","9.286996","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=259773 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2805","9.286996","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=261153 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2806","9.286996","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=262533 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2807]"
"2807","9.286996","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","1454","Application Data"
"2808","9.290449","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  55255 [ACK] Seq=7433 Ack=23018 Win=4194560 Len=0"
"2809","9.290449","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=127293 Win=4195072 Len=0"
"2810","9.290449","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=128673 Win=4195072 Len=0"
"2811","9.290624","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=265293 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2812","9.290624","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=266673 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2813","9.290624","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=268053 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2814","9.290624","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=269433 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2815","9.292640","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=130053 Win=4195072 Len=0"
"2816","9.292746","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=270813 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2817","9.292746","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=272193 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2818","9.295990","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=131433 Win=4195072 Len=0"
"2819","9.295990","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=132813 Win=4195072 Len=0"
"2820","9.296120","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=273573 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2821","9.296120","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=274953 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2822","9.296120","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=276333 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2823","9.296120","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=277713 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2824","9.299567","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=134193 Win=4195072 Len=0"
"2825","9.299567","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=135573 Win=4195072 Len=0"
"2826","9.299745","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=279093 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2827]"
"2827","9.299745","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","1454","Application Data"
"2828","9.299745","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=281853 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2829","9.299745","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=283233 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2830","9.301093","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=136953 Win=4195072 Len=0"
"2831","9.305405","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","154","Application Data"
"2832","9.305405","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=138333 Win=4195072 Len=0"
"2833","9.305405","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=139713 Win=4195072 Len=0"
"2834","9.306913","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=141093 Win=4195072 Len=0"
"2835","9.309719","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=142473 Win=4195072 Len=0"
"2836","9.309719","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=143853 Win=4195072 Len=0"
"2837","9.311417","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=145233 Win=4195072 Len=0"
"2838","9.315323","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=146613 Win=4195072 Len=0"
"2839","9.315323","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=147993 Win=4195072 Len=0"
"2840","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=284613 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2841","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=285993 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2842","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=287373 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2843","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=288753 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2844","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=290133 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2845","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=291513 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2846","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=292893 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2847","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=294273 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2848","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=295653 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2849]"
"2849","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","1454","Application Data, Application Data"
"2850","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=298413 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2851","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=299793 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2852","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=301173 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2853","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=302553 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2854","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=303933 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2855","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=305313 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2856","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=306693 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2857","9.315469","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=308073 Ack=7514 Win=65024 Len=1380 [TCP PDU reassembled in 2864]"
"2858","9.319739","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=149373 Win=4195072 Len=0"
"2859","9.319739","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7514 Ack=150753 Win=4195072 Len=0"
"2860","9.319739","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","109","Application Data"
"2861","9.319943","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=309453 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2864]"
"2862","9.319943","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=310833 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2864]"
"2863","9.319943","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=312213 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2864]"
"2864","9.319943","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","1454","Application Data"
"2865","9.321419","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=152133 Win=4195072 Len=0"
"2866","9.321513","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=314973 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2867","9.321513","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=316353 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2868","9.321886","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=153513 Win=4195072 Len=0"
"2869","9.321956","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=317733 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2870","9.321956","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=319113 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2871","9.323994","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=154893 Win=4195072 Len=0"
"2872","9.324075","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=320493 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2873","9.324075","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=321873 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2874","9.324910","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=156273 Win=4195072 Len=0"
"2875","9.324988","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=323253 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2876","9.324988","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=324633 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2877","9.327127","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=157653 Win=4195072 Len=0"
"2878","9.327237","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=326013 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2879","9.327237","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=327393 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2880","9.330297","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=159033 Win=4195072 Len=0"
"2881","9.330297","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=160413 Win=4195072 Len=0"
"2882","9.330445","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=328773 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2883]"
"2883","9.330445","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","1454","Application Data"
"2884","9.330445","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=331533 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2885","9.330445","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=332913 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2886","9.332019","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=161793 Win=4195072 Len=0"
"2887","9.332162","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=334293 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2888","9.332162","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=335673 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2889","9.335303","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=163173 Win=4195072 Len=0"
"2890","9.335303","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=164553 Win=4195072 Len=0"
"2891","9.335401","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=337053 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2892","9.335401","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=338433 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2893","9.335401","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=339813 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2894","9.335401","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=341193 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2895","9.338210","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=165933 Win=4195072 Len=0"
"2896","9.338210","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=167313 Win=4195072 Len=0"
"2897","9.338324","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=342573 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2898","9.338324","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=343953 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2899","9.338324","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=345333 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2900]"
"2900","9.338324","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TLSv1.3","1454","Application Data"
"2901","9.341885","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=168693 Win=4195072 Len=0"
"2902","9.341885","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=170073 Win=4195072 Len=0"
"2903","9.341885","64:ff9b::d59:b30a","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","74","443  >  50738 [ACK] Seq=7549 Ack=171453 Win=4195072 Len=0"
"2904","9.341991","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=348093 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2920]"
"2905","9.341991","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=349473 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2920]"
"2906","9.341991","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=350853 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2920]"
"2907","9.341991","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=352233 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2920]"
"2908","9.341991","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=353613 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2920]"
"2909","9.341991","2402:8100:319f:dfc1:4566:6720:20cd:8d51","64:ff9b::d59:b30a","TCP","1454","50738  >  443 [ACK] Seq=354993 Ack=7549 Win=64768 Len=1380 [TCP PDU reassembled in 2920]"
